GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0400000US24,24,Maryland,5618344,*****,2715986,2619,190870,1689,183342,5598,191854,5621,126398,1452,85357,2103,42421,2899,35157,3038,113359,3789,179680,2457,170256,2445,196108,5311,215005,5633,220696,1517,195428,1560,163266,3938,56670,3292,75204,3691,42275,2666,51913,2576,64713,2440,52970,2311,37267,2552,25777,1877,2902358,2619,183771,1834,181713,4273,179314,4263,121314,1579,80894,1861,40379,3134,38019,2855,110695,4259,182065,1648,179958,2000,208510,5455,229262,5655,236912,1817,214487,1635,182966,4307,67919,3529,77802,3242,47328,2808,59461,3019,84686,2993,73124,2777,64962,3343,56817,3014
0400000US25,25,Massachusetts,6449755,*****,3127452,2542,193009,1342,189701,5163,213976,5101,135260,1261,102140,3182,47498,3264,50447,3974,124828,4942,204147,2293,200647,1855,231541,6002,250489,5924,255841,1286,228312,1255,195937,5237,66943,3929,85284,3806,43279,2725,59803,3227,85733,3453,68571,3063,52589,2746,41477,2683,3322303,2542,184710,1231,186037,5446,200874,5374,128540,1420,96604,2065,48224,3349,47591,3950,130897,5472,205490,1534,202928,1720,238045,6933,258693,7189,264653,1693,240608,1436,210278,4255,74943,3794,94773,3504,52717,3091,68482,2794,105073,3883,94251,3843,89395,3580,98497,3380
0400000US26,26,Michigan,10071822,*****,4958632,3335,327844,2079,335846,6263,357294,5956,235134,1729,149720,2718,79406,4417,75349,3987,193220,5644,323911,2302,305190,2377,333811,6555,382220,6815,396278,2423,366683,1892,316139,4964,108418,3746,133951,4380,77203,2978,95462,3075,127885,3221,107082,2890,78937,2977,51649,2242,5113190,3335,308245,1599,317907,5624,343138,5222,224802,1723,145209,2489,76620,4493,70736,3689,184223,4774,323592,1934,298276,2056,344009,6330,373138,6564,400150,1477,376248,1233,323526,5001,115395,3580,147160,4473,85793,2930,112160,3458,155873,3881,144090,4594,120575,4173,122325,4075
0400000US27,27,Minnesota,5197621,*****,2589986,2429,180963,1623,168230,4207,181188,3796,116845,1278,78065,2177,36165,2639,31850,2782,113674,3961,184348,1954,164209,1870,182145,4832,195886,4960,213782,1197,192527,1315,161471,2904,52319,2676,65314,2957,36202,1962,48621,2431,64469,2227,53744,2041,37390,1932,30579,1651,2607635,2429,172342,1406,160684,3736,170469,3546,108735,1065,71827,1367,37746,2942,37230,2579,102244,3531,170107,1503,160304,1604,177857,4335,188783,4354,209971,1282,190001,1341,160337,3011,55897,2808,68342,3098,39490,2144,52451,2049,75394,2317,71518,2573,57274,2756,68632,3072
0400000US28,28,Mississippi,2918785,*****,1413634,4517,108870,3079,107949,4336,106930,4708,68566,2800,53880,3122,25305,2470,24347,3026,59280,4189,94537,3669,84724,3625,90802,3904,97081,3766,102439,2746,93209,2253,82606,3205,30365,2566,37193,2794,22960,2039,28490,1900,36017,2305,28093,1922,18092,1881,11899,1469,1505151,4517,104275,3064,102935,3868,100861,4011,66057,2290,48446,2900,21495,2485,20564,2326,60147,3678,98037,2613,89379,2613,95217,4142,107776,4118,108803,2264,100410,1701,92068,3466,29461,2241,43030,2624,25609,2240,33870,2492,47087,2418,45293,2756,34144,2556,30187,2327
0400000US29,29,Missouri,5878415,*****,2865354,4024,199225,2267,192657,4524,202702,4815,132431,1788,85236,2609,43568,3457,46250,3406,113485,3898,202007,2317,175753,2171,189945,5270,208878,5490,225204,1821,203413,1500,169629,3771,65344,3200,80475,3214,45149,2253,59927,3062,81231,2971,67020,2545,44357,1953,31468,1937,3013061,4024,194494,2100,181629,4681,198862,5037,125302,1680,83743,2381,41588,2903,39074,2950,115631,4593,202724,2297,175905,2142,189345,5287,218048,5006,231328,1666,215301,1531,183201,4278,68245,3091,91592,3894,49721,2818,68360,3229,97791,3448,90053,3140,73654,2857,77470,2978
0400000US30,30,Montana,957861,*****,478877,1642,29959,988,30443,1808,30939,1650,21474,1088,14903,1258,8294,1826,8437,1560,19443,2078,33851,1237,25387,815,27563,1828,31721,1821,37423,814,38105,639,35745,1565,11372,1120,14500,1194,8149,941,10730,1149,13748,1091,11617,973,7980,897,7094,884,478984,1642,29288,1110,27592,1753,30939,1890,19417,774,14884,1396,8701,1434,6378,1137,15751,1746,31826,1186,25667,1115,27790,1884,31979,1839,38533,867,38360,598,35573,1686,9878,1224,14279,1392,9068,956,9214,920,16336,1025,15609,1326,9820,1027,12102,1226
0400000US31,31,Nebraska,1774571,*****,879144,2091,66033,1136,63502,2320,60280,2532,40358,1071,26898,1325,13704,2068,13548,1553,41437,2626,62635,1489,53079,1296,57487,2771,60001,2866,66609,1019,62665,897,52510,1905,16776,1485,22689,1409,13236,1242,15176,1469,24837,1466,19537,1467,14863,1255,11284,1082,895427,2091,62658,1320,58181,2205,58395,2249,38071,958,27986,1802,10787,1504,13584,1686,39920,2293,57092,1199,52817,1567,54654,2454,59117,2374,67048,1062,63173,1126,53063,1899,17744,1298,24439,1606,14432,1436,17546,1337,28561,1685,25603,1481,25366,1353,25190,1559
0400000US32,32,Nevada,2565382,*****,1301954,2585,98882,1261,91935,3653,91568,3975,55776,1237,31040,1968,17246,2191,16377,2028,47578,3140,100919,1914,95548,1971,101901,4396,98258,4072,95350,1403,85070,1340,73504,3322,32035,2833,35164,2630,21366,1979,24556,1789,34236,2329,27200,1710,16479,1453,9966,1556,1263428,2585,94868,1324,87367,3712,91213,4152,52741,1129,28301,1400,15226,2462,13729,2290,45437,2789,94035,1528,85764,1527,95593,3570,85537,3619,91674,1282,85422,879,77914,2802,27779,2268,39863,2666,21919,1798,26233,2155,35504,2383,29814,1885,20607,1655,16888,1729
0400000US33,33,New Hampshire,1315828,*****,647176,1623,38301,770,40463,2460,44776,2455,29585,721,18377,877,13249,1432,9720,1307,20647,1829,37349,1108,36932,1018,46186,2823,52759,2733,57851,744,51667,762,43304,1928,15764,1650,19529,1608,9205,1004,12969,1247,18016,1186,13045,1158,9826,1092,7656,1046,668652,1623,36721,771,38710,2481,41384,2423,28658,971,20423,1032,8513,1210,8630,1372,21690,1705,38510,1038,36931,925,46395,2431,56290,2418,58337,739,51910,662,45613,1898,16697,1504,18289,1796,11126,1299,14264,1320,20039,1509,16344,1397,17754,1611,15424,1391
