GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
0500000US34035,34035,"Somerset County, New Jersey",332568,*****,223107,4491,31241,1287,635,432,55125,913,0,195,15758,4473,6702,1987,1001,800,5701,1905
0500000US34037,34037,"Sussex County, New Jersey",144909,*****,135172,1392,3043,308,72,131,2735,522,0,195,1562,1383,2325,885,377,291,1948,790
0500000US34039,34039,"Union County, New Jersey",552939,*****,315842,6731,117466,2666,328,288,28099,1208,0,195,79855,6856,11349,2048,2921,1060,8428,1758
0500000US34041,34041,"Warren County, New Jersey",106917,*****,96231,1075,4859,699,89,124,3046,324,44,63,1416,925,1232,758,64,83,1168,734
0500000US35001,35001,"Bernalillo County, New Mexico",675551,*****,488448,10143,18120,1419,32515,2487,16746,1617,182,170,88412,9567,31128,4610,16516,4110,14612,2274
0500000US35005,35005,"Chaves County, New Mexico",65878,*****,49670,2865,1527,412,661,508,278,183,78,89,11709,2914,1955,748,808,496,1147,555
0500000US35013,35013,"Doña Ana County, New Mexico",213676,*****,189090,5016,4111,858,2355,815,2602,491,0,190,11940,4839,3578,1522,895,544,2683,1276
0500000US35025,35025,"Lea County, New Mexico",69999,*****,61834,1691,3200,130,693,538,0,190,0,190,3315,1525,957,619,257,237,700,545
0500000US35031,35031,"McKinley County, New Mexico",74098,*****,12412,2076,230,267,56794,1612,714,23,40,78,2620,1857,1288,763,94,79,1194,748
0500000US35035,35035,"Otero County, New Mexico",65082,*****,49341,2188,2413,359,4588,410,922,781,222,335,5123,1888,2473,996,835,741,1638,666
0500000US35043,35043,"Sandoval County, New Mexico",137608,*****,93728,3337,2838,685,17047,818,2199,340,0,190,16767,3096,5029,1657,1732,1148,3297,1401
0500000US35045,35045,"San Juan County, New Mexico",123785,*****,65989,2306,115,138,47876,648,808,172,13,24,7042,2187,1942,789,513,448,1429,559
0500000US35049,35049,"Santa Fe County, New Mexico",148164,*****,120519,2953,1225,280,5143,623,2097,456,45,52,15523,2717,3612,1067,1380,598,2232,746
0500000US35061,35061,"Valencia County, New Mexico",75817,*****,58416,2843,130,150,3790,946,355,276,0,190,11181,2800,1945,1260,892,760,1053,742
0500000US36001,36001,"Albany County, New York",308171,*****,236093,1792,37346,2069,161,162,18754,669,38,67,4922,1873,10857,2345,1291,1144,9566,2370
0500000US36005,36005,"Bronx County, New York",1438159,*****,287405,9671,477980,6234,7560,1158,55057,1725,928,762,566230,10236,42999,4470,19489,3064,23510,3364
0500000US36007,36007,"Broome County, New York",197349,*****,170843,1174,10367,1494,631,341,8516,538,125,221,1507,586,5360,1311,452,367,4908,1224
0500000US36009,36009,"Cattaraugus County, New York",78600,*****,72271,432,1572,263,2354,358,783,108,0,189,462,323,1158,501,90,109,1068,479
0500000US36011,36011,"Cayuga County, New York",78823,*****,72054,522,3588,608,589,459,159,169,0,189,769,503,1664,671,383,304,1281,608
0500000US36013,36013,"Chautauqua County, New York",132053,*****,123006,1083,2952,634,630,311,334,218,0,189,1796,993,3335,707,118,129,3217,699
0500000US36015,36015,"Chemung County, New York",87770,*****,77192,693,4731,1065,91,104,1848,633,0,189,37,69,3871,1329,668,800,3203,1100
0500000US36019,36019,"Clinton County, New York",81632,*****,74009,341,3114,589,217,278,1289,166,24,46,1587,321,1392,493,64,75,1328,490
0500000US36027,36027,"Dutchess County, New York",296579,*****,231851,3070,30761,1967,1630,1095,11576,559,0,189,12921,2879,7840,1760,620,476,7220,1749
0500000US36029,36029,"Erie County, New York",922835,*****,720192,2668,124150,2920,4483,815,30501,1473,360,291,21162,2645,21987,3664,4152,1229,17835,3218
0500000US36045,36045,"Jefferson County, New York",119103,*****,102119,1029,6094,1198,585,272,2408,456,42,61,3359,939,4496,1331,595,331,3901,1296
0500000US36047,36047,"Kings County, New York",2621793,*****,1119522,10080,878783,7105,7874,2012,308927,3027,720,630,242074,10711,63893,5218,15689,2730,48204,4504
0500000US36051,36051,"Livingston County, New York",64586,*****,60813,140,2040,364,131,162,844,225,0,189,40,57,718,359,197,217,521,292
0500000US36053,36053,"Madison County, New York",72369,*****,68568,251,834,400,1427,499,781,114,0,189,114,105,645,405,6,14,639,405
0500000US36055,36055,"Monroe County, New York",749857,*****,570646,3406,113962,2707,4099,1257,25081,1842,61,102,13182,2979,22826,3447,2749,1122,20077,3239
0500000US36059,36059,"Nassau County, New York",1358627,*****,940760,7770,157184,3707,2740,1347,118337,2897,0,189,92109,9949,47497,7450,12148,3698,35349,6262
0500000US36061,36061,"New York County, New York",1636268,*****,910469,9608,244316,6670,8448,4156,192074,3340,165,159,209990,13028,70806,10000,11093,2763,59713,9324
0500000US36063,36063,"Niagara County, New York",213525,*****,187276,1322,15503,889,2651,270,2260,557,230,231,1956,1116,3649,1242,0,189,3649,1242
0500000US36065,36065,"Oneida County, New York",232871,*****,201688,1228,14946,1016,357,242,8451,578,0,189,3024,1265,4405,1166,425,426,3980,1110
0500000US36067,36067,"Onondaga County, New York",468196,*****,375012,1730,53276,1995,2643,565,17676,672,111,132,5055,1397,14423,2338,1945,1018,12478,2128
0500000US36069,36069,"Ontario County, New York",109707,*****,102023,875,3178,318,792,708,1289,577,0,189,802,459,1623,588,297,382,1326,634
0500000US36071,36071,"Orange County, New York",376099,*****,278045,4377,39248,1839,1219,791,9638,1028,34,59,34617,4344,13298,3566,4612,2739,8686,2242
0500000US36075,36075,"Oswego County, New York",120913,*****,115169,433,1643,636,115,96,296,224,0,189,1117,607,2573,663,54,69,2519,670
0500000US36079,36079,"Putnam County, New York",99487,*****,88935,1467,2491,465,115,258,2400,323,0,189,3145,1518,2401,775,320,362,2081,762
0500000US36081,36081,"Queens County, New York",2321580,*****,947570,13485,429817,7123,8821,1699,578028,5396,1062,714,283693,15132,72589,6633,27062,3765,45527,5362
0500000US36083,36083,"Rensselaer County, New York",159774,*****,138693,1293,8606,1419,37,51,3847,507,0,189,1474,980,7117,1555,805,1000,6312,1166
0500000US36085,36085,"Richmond County, New York",473279,*****,354724,4762,48233,4221,1280,776,38028,1817,71,114,15279,4328,15664,4491,3304,1715,12360,3806
0500000US36087,36087,"Rockland County, New York",323866,*****,228015,3993,39617,1833,604,469,20470,951,26,41,26207,4220,8927,2823,1692,821,7235,2700
0500000US36089,36089,"St. Lawrence County, New York",111400,*****,103359,465,2211,243,1403,166,1168,273,97,117,1239,473,1923,449,410,290,1513,376
0500000US36091,36091,"Saratoga County, New York",224921,*****,210847,754,3924,466,161,213,5204,898,0,189,1271,712,3514,1067,229,362,3285,1010
0500000US36093,36093,"Schenectady County, New York",155735,*****,121696,1389,16601,2120,131,163,7368,618,0,189,4042,1820,5897,1614,1440,854,4457,1526
0500000US36101,36101,"Steuben County, New York",98394,*****,93486,206,1498,557,180,164,1580,129,33,48,156,124,1461,565,110,100,1351,568
0500000US36103,36103,"Suffolk County, New York",1502968,*****,1206883,9906,117514,3745,4169,1862,55311,2852,180,229,80293,9751,38618,6843,10292,3139,28326,6107
0500000US36105,36105,"Sullivan County, New York",75943,*****,62419,1534,6076,913,245,152,1058,239,0,189,2897,1556,3248,945,256,308,2992,892
0500000US36109,36109,"Tompkins County, New York",104691,*****,84438,885,5104,903,118,164,10825,1199,0,189,496,352,3710,1311,256,250,3454,1278
0500000US36111,36111,"Ulster County, New York",180445,*****,155477,1504,10537,1222,225,159,3887,357,0,189,3125,1078,7194,1459,759,368,6435,1391
0500000US36117,36117,"Wayne County, New York",92051,*****,85349,716,2815,501,142,158,655,280,0,189,754,655,2336,599,425,304,1911,539
0500000US36119,36119,"Westchester County, New York",972634,*****,647943,8273,139734,4084,6548,2199,57679,1676,18,37,92066,7644,28646,4422,10017,2939,18629,3027
0500000US37001,37001,"Alamance County, North Carolina",155792,*****,113367,2301,27856,1440,228,141,2325,480,41,52,6457,2409,5518,1682,125,146,5393,1672
